,Search Trends,close
2018-06-26 11:00:00,23.0,297.23
2018-06-26 12:00:00,34.0,302.805
2018-06-26 13:00:00,41.0,300.99
2018-06-26 14:00:00,44.0,300.32
2018-06-26 15:00:00,49.0,298.53
2018-06-27 09:00:00,7.0,299.98
2018-06-27 10:00:00,13.0,298.88
2018-06-27 11:00:00,23.0,293.21
2018-06-27 12:00:00,36.0,291.18
2018-06-27 13:00:00,42.0,290.01
2018-06-27 14:00:00,44.0,287.97
2018-06-27 15:00:00,40.0,285.08
2018-06-28 09:00:00,7.0,290.92
2018-06-28 10:00:00,14.0,293.12
2018-06-28 11:00:00,26.0,292.55
2018-06-28 12:00:00,37.0,293.71
2018-06-28 13:00:00,44.0,297.3
2018-06-28 14:00:00,46.0,298.76
2018-06-28 15:00:00,46.0,296.81
2018-06-29 09:00:00,9.0,296.87
2018-06-29 10:00:00,16.0,298.84
2018-06-29 11:00:00,28.0,299.29
2018-06-29 12:00:00,41.0,300.05
2018-06-29 13:00:00,49.0,302.495
2018-06-29 14:00:00,51.0,302.73
2018-06-29 15:00:00,54.0,298.98
2018-07-03 09:00:00,7.0,295.81
2018-07-03 10:00:00,13.0,297.85
2018-07-03 11:00:00,24.0,298.68
2018-07-03 12:00:00,37.0,297.49
2018-07-05 09:00:00,7.0,297.05
2018-07-05 10:00:00,13.0,298.35
2018-07-05 11:00:00,22.0,302.01
2018-07-05 12:00:00,32.0,303.83
2018-07-05 13:00:00,39.0,304.05
2018-07-05 14:00:00,46.0,304.99
2018-07-05 15:00:00,51.0,304.52
2018-07-06 09:00:00,7.0,310.42
2018-07-06 10:00:00,14.0,309.2
2018-07-06 11:00:00,23.0,309.87
2018-07-06 12:00:00,34.0,309.09
2018-07-06 13:00:00,39.0,312.43
2018-07-06 14:00:00,42.0,314.47
2018-07-06 15:00:00,44.0,312.64
2018-07-10 09:00:00,7.0,307.3
2018-07-10 10:00:00,12.0,308.07
2018-07-10 11:00:00,21.0,306.665
2018-07-10 12:00:00,32.0,307.0
2018-07-10 13:00:00,41.0,307.32
2018-07-10 14:00:00,48.0,307.63
2018-07-10 15:00:00,52.0,308.1
2018-07-11 09:00:00,7.0,304.565
2018-07-11 10:00:00,13.0,305.47
2018-07-11 11:00:00,23.0,306.33
2018-07-11 12:00:00,34.0,305.07
2018-07-11 13:00:00,45.0,304.83
2018-07-11 14:00:00,51.0,303.68
2018-07-11 15:00:00,55.0,303.15
2018-07-13 09:00:00,8.0,316.07
2018-07-13 10:00:00,13.0,323.14
2018-07-13 11:00:00,23.0,327.445
2018-07-13 12:00:00,34.0,327.83
2018-07-13 13:00:00,43.0,323.98
2018-07-13 14:00:00,49.0,325.275
2018-07-13 15:00:00,53.0,327.67
2018-07-16 09:00:00,7.0,328.385
2018-07-16 10:00:00,11.0,331.63
2018-07-16 11:00:00,19.0,334.11
2018-07-16 12:00:00,30.0,336.37
2018-07-16 13:00:00,43.0,338.255
2018-07-16 14:00:00,53.0,341.62
2018-07-16 15:00:00,58.0,343.59
2018-07-17 09:00:00,7.0,339.36
2018-07-17 10:00:00,13.0,350.83
2018-07-17 11:00:00,22.0,352.92
2018-07-17 12:00:00,35.0,361.83
2018-07-17 13:00:00,45.0,355.11
2018-07-17 14:00:00,52.0,357.22
2018-07-17 15:00:00,58.0,359.35
2018-07-18 09:00:00,8.0,364.13
2018-07-18 10:00:00,13.0,369.92
2018-07-18 11:00:00,22.0,373.22
2018-07-18 12:00:00,35.0,374.03
2018-07-18 13:00:00,45.0,371.58
2018-07-18 14:00:00,54.0,368.72
2018-07-18 15:00:00,59.0,369.43
2018-07-19 09:00:00,7.0,365.68
2018-07-19 10:00:00,12.0,371.11
2018-07-19 11:00:00,22.0,367.61
2018-07-19 12:00:00,35.0,365.35
2018-07-19 13:00:00,44.0,366.68
2018-07-19 14:00:00,52.0,371.46
2018-07-19 15:00:00,56.0,374.85
2018-07-20 09:00:00,7.0,376.49
2018-07-20 10:00:00,11.0,379.675
2018-07-20 11:00:00,18.0,376.83
2018-07-20 12:00:00,30.0,373.45
2018-07-20 13:00:00,38.0,375.88
2018-07-20 14:00:00,47.0,370.19
2018-07-20 15:00:00,51.0,373.65
2018-07-23 09:00:00,6.0,361.96
2018-07-23 10:00:00,10.0,364.35
2018-07-24 09:00:00,7.0,361.27
2018-07-24 10:00:00,12.0,359.59
2018-07-24 11:00:00,22.0,359.53
2018-07-24 12:00:00,32.0,356.03
2018-07-24 13:00:00,42.0,353.15
2018-07-24 14:00:00,47.0,352.18
2018-07-24 15:00:00,54.0,352.93
2018-07-25 09:00:00,7.0,352.92
2018-07-25 10:00:00,12.0,357.61
2018-07-25 11:00:00,22.0,362.13
2018-07-25 12:00:00,35.0,364.465
2018-07-25 13:00:00,44.0,364.2
2018-07-25 14:00:00,52.0,363.17
2018-07-25 15:00:00,57.0,364.93
2018-07-26 09:00:00,7.0,359.795
2018-07-26 10:00:00,13.0,364.08
2018-07-26 11:00:00,21.0,363.8
2018-07-26 12:00:00,36.0,363.98
2018-07-26 13:00:00,44.0,364.92
2018-07-26 14:00:00,53.0,363.81
2018-07-26 15:00:00,57.0,363.78
2018-07-27 09:00:00,7.0,362.11
2018-07-27 10:00:00,13.0,360.0
2018-07-27 11:00:00,22.0,361.3
2018-07-27 12:00:00,35.0,351.86
2018-07-27 13:00:00,44.0,356.21
2018-07-27 14:00:00,51.0,351.74
2018-07-27 15:00:00,56.0,354.56
2018-07-30 09:00:00,7.0,342.66
2018-07-30 10:00:00,12.0,343.31
2018-07-30 11:00:00,23.0,347.21
2018-07-30 12:00:00,34.0,344.75
2018-07-30 13:00:00,44.0,346.43
2018-07-30 14:00:00,51.0,343.26
2018-07-30 15:00:00,58.0,343.25
2018-07-31 09:00:00,7.0,343.06
2018-07-31 10:00:00,13.0,346.105
2018-07-31 11:00:00,24.0,352.6
2018-07-31 12:00:00,35.0,350.13
2018-07-31 13:00:00,41.0,347.385
2018-07-31 14:00:00,49.0,342.55
2018-07-31 15:00:00,53.0,343.06
2018-08-01 09:00:00,8.0,346.28
2018-08-01 10:00:00,14.0,352.3
2018-08-01 11:00:00,24.0,349.28
2018-08-01 12:00:00,39.0,347.93
2018-08-01 13:00:00,46.0,346.21
2018-08-01 14:00:00,52.0,345.24
2018-08-01 15:00:00,56.0,345.96
2018-08-02 09:00:00,7.0,342.05
2018-08-02 10:00:00,14.0,337.37
2018-08-02 11:00:00,26.0,340.02
2018-08-02 12:00:00,37.0,342.5
2018-08-02 13:00:00,46.0,343.23
2018-08-02 14:00:00,52.0,341.59
2018-08-02 15:00:00,59.0,339.0
2018-08-03 09:00:00,12.0,339.49
2018-08-03 10:00:00,15.0,342.14
2018-08-03 11:00:00,25.0,339.77
2018-08-03 12:00:00,36.0,340.455
2018-08-03 13:00:00,47.0,340.87
2018-08-03 14:00:00,53.0,342.48
2018-08-03 15:00:00,56.0,343.95
2018-08-06 09:00:00,7.0,347.37
2018-08-06 10:00:00,12.0,342.13
2018-08-06 11:00:00,23.0,345.21
2018-08-06 12:00:00,36.0,345.22
2018-08-06 13:00:00,45.0,346.91
2018-08-06 14:00:00,54.0,348.27
2018-08-06 15:00:00,58.0,348.13
2018-08-07 09:00:00,7.0,346.27
2018-08-07 10:00:00,15.0,344.465
2018-08-07 11:00:00,26.0,345.33
2018-08-07 12:00:00,37.0,345.8
2018-08-07 13:00:00,46.0,344.51
2018-08-07 14:00:00,52.0,345.64
2018-08-07 15:00:00,56.0,347.42
2018-08-08 09:00:00,8.0,350.45
2018-08-08 10:00:00,14.0,351.2
2018-08-08 11:00:00,25.0,346.33
2018-08-08 12:00:00,38.0,344.28
2018-08-08 13:00:00,46.0,344.5
2018-08-08 14:00:00,54.0,347.12
2018-08-08 15:00:00,59.0,343.745
2018-08-08 16:00:00,60.0,344.61
2018-08-09 09:00:00,7.0,392.4
2018-08-09 10:00:00,13.0,386.85
2018-08-09 11:00:00,24.0,386.7
2018-08-09 12:00:00,38.0,384.87
2018-08-09 13:00:00,45.0,383.87
2018-08-09 14:00:00,52.0,382.45
2018-08-09 15:00:00,57.0,384.44
2018-08-10 09:00:00,8.0,378.945
2018-08-10 10:00:00,14.0,380.24
2018-08-10 11:00:00,25.0,377.91
2018-08-10 12:00:00,38.0,372.46
2018-08-10 13:00:00,46.0,366.6
2018-08-10 14:00:00,51.0,369.79
2018-08-10 15:00:00,56.0,372.34
2018-08-13 09:00:00,7.0,368.3
2018-08-13 10:00:00,12.0,364.27
2018-08-13 11:00:00,23.0,361.83
2018-08-13 12:00:00,37.0,358.84
2018-08-13 13:00:00,48.0,359.41
2018-08-13 14:00:00,54.0,357.65
2018-08-13 15:00:00,59.0,359.06
2018-08-14 09:00:00,8.0,357.54
2018-08-14 10:00:00,14.0,360.62
2018-08-14 11:00:00,27.0,365.1
2018-08-14 12:00:00,38.0,364.06
2018-08-14 13:00:00,48.0,362.33
2018-08-14 14:00:00,54.0,364.64
2018-08-14 15:00:00,59.0,363.59
2018-08-15 09:00:00,9.0,346.04
2018-08-15 10:00:00,16.0,342.615
2018-08-15 11:00:00,29.0,344.43
2018-08-15 12:00:00,40.0,343.35
2018-08-15 13:00:00,51.0,343.03
2018-08-15 14:00:00,57.0,345.91
2018-08-15 15:00:00,61.0,344.84
2018-08-16 09:00:00,9.0,346.41
2018-08-16 10:00:00,15.0,344.31
2018-08-16 11:00:00,28.0,341.215
2018-08-16 12:00:00,41.0,338.68
2018-08-16 13:00:00,50.0,338.78
2018-08-16 14:00:00,55.0,337.12
2018-08-16 15:00:00,61.0,334.68
2018-08-17 09:00:00,8.0,328.21
2018-08-17 10:00:00,15.0,323.04
2018-08-17 11:00:00,27.0,324.78
2018-08-17 12:00:00,41.0,322.19
2018-08-17 13:00:00,48.0,322.36
2018-08-17 14:00:00,55.0,326.8
2018-08-17 15:00:00,57.0,324.09
2018-08-20 09:00:00,5.0,320.79
2018-08-20 10:00:00,7.0,317.84
2018-08-20 11:00:00,14.0,320.93
2018-08-20 12:00:00,23.0,323.44
2018-08-20 13:00:00,34.0,322.58
2018-08-20 14:00:00,41.0,321.01
2018-08-20 15:00:00,47.0,319.64
2018-08-21 09:00:00,6.0,332.72
2018-08-21 10:00:00,13.0,325.77
2018-08-21 11:00:00,26.0,331.22
2018-08-21 12:00:00,39.0,330.83
2018-08-21 13:00:00,48.0,328.95
2018-08-21 14:00:00,54.0,327.96
2018-08-21 15:00:00,60.0,328.5
2018-08-22 09:00:00,8.0,333.0
2018-08-22 10:00:00,15.0,337.34
2018-08-22 11:00:00,29.0,337.5
2018-08-22 12:00:00,40.0,338.07
2018-08-22 13:00:00,49.0,339.88
2018-08-22 14:00:00,57.0,340.05
2018-08-22 15:00:00,61.0,344.99
2018-08-23 09:00:00,8.0,353.17
2018-08-23 10:00:00,16.0,350.86
2018-08-23 11:00:00,29.0,345.44
2018-08-23 12:00:00,40.0,349.04
2018-08-23 13:00:00,48.0,347.05
2018-08-23 14:00:00,57.0,350.18
2018-08-23 15:00:00,58.0,348.27
2018-08-24 09:00:00,8.0,354.04
2018-08-24 10:00:00,15.0,360.45
2018-08-24 11:00:00,26.0,364.72
2018-08-24 12:00:00,39.0,372.43
2018-08-24 13:00:00,49.0,367.12
2018-08-24 14:00:00,54.0,361.02
2018-08-24 15:00:00,58.0,367.68
2018-08-27 09:00:00,7.0,377.35
2018-08-27 10:00:00,12.0,372.32
2018-08-27 11:00:00,23.0,375.18
2018-08-27 12:00:00,37.0,375.81
2018-08-27 13:00:00,48.0,375.16
2018-08-27 14:00:00,54.0,375.0
2018-08-27 15:00:00,60.0,374.99
2018-08-28 09:00:00,8.0,377.06
2018-08-28 10:00:00,15.0,376.97
2018-08-28 11:00:00,26.0,373.55
2018-08-28 12:00:00,39.0,373.97
2018-08-28 13:00:00,48.0,373.51
2018-08-28 14:00:00,56.0,373.85
2018-08-28 15:00:00,58.0,378.08
2018-08-29 09:00:00,8.0,377.49
2018-08-29 10:00:00,15.0,376.3
2018-08-29 11:00:00,26.0,375.89
2018-08-29 12:00:00,39.0,376.51
2018-08-29 13:00:00,48.0,377.09
2018-08-29 14:00:00,56.0,376.98
2018-08-29 15:00:00,58.0,377.67
2018-08-30 09:00:00,8.0,356.64
2018-08-30 10:00:00,16.0,353.23
2018-08-30 11:00:00,28.0,348.935
2018-08-30 12:00:00,39.0,348.775
2018-08-30 13:00:00,48.0,348.61
2018-08-30 14:00:00,54.0,348.48
2018-08-30 15:00:00,58.0,340.01
2018-08-31 09:00:00,8.0,341.48
2018-08-31 10:00:00,15.0,338.065
2018-08-31 11:00:00,26.0,338.555
2018-08-31 12:00:00,40.0,340.07
2018-08-31 13:00:00,47.0,339.85
2018-08-31 14:00:00,52.0,339.54
2018-08-31 15:00:00,57.0,341.95
2018-09-04 09:00:00,8.0,342.5
2018-09-04 10:00:00,15.0,343.14
2018-09-04 11:00:00,27.0,343.47
2018-09-04 12:00:00,38.0,340.985
2018-09-04 13:00:00,47.0,340.11
2018-09-04 14:00:00,53.0,342.89
2018-09-04 15:00:00,56.0,342.12
2018-09-05 09:00:00,8.0,331.51
2018-09-05 10:00:00,16.0,326.495
2018-09-05 11:00:00,28.0,326.31
2018-09-05 12:00:00,39.0,328.54
2018-09-05 13:00:00,48.0,326.18
2018-09-05 14:00:00,54.0,325.505
2018-09-05 15:00:00,57.0,328.2
2018-09-06 09:00:00,8.0,329.97
2018-09-06 10:00:00,16.0,329.43
2018-09-06 11:00:00,27.0,328.985
2018-09-06 12:00:00,38.0,321.485
2018-09-06 13:00:00,47.0,323.09
2018-09-06 14:00:00,52.0,323.75
2018-09-06 15:00:00,56.0,320.59
2018-09-07 09:00:00,8.0,322.62
2018-09-07 10:00:00,15.0,324.44
2018-09-07 11:00:00,26.0,330.92
2018-09-07 12:00:00,38.0,328.04
2018-09-07 13:00:00,45.0,325.91
2018-09-07 14:00:00,50.0,325.0
2018-09-07 15:00:00,53.0,326.38
2018-09-10 09:00:00,7.0,326.28
2018-09-10 10:00:00,14.0,325.45
2018-09-10 11:00:00,25.0,323.7
2018-09-10 12:00:00,38.0,320.575
2018-09-10 13:00:00,47.0,321.67
2018-09-10 14:00:00,54.0,319.64
2018-09-10 15:00:00,57.0,319.4
2018-09-11 09:00:00,8.0,322.401
2018-09-11 10:00:00,16.0,319.895
2018-09-11 11:00:00,26.0,320.07
2018-09-11 12:00:00,38.0,319.16
2018-09-11 13:00:00,46.0,316.62
2018-09-11 14:00:00,54.0,318.24
2018-09-11 15:00:00,57.0,318.95
2018-09-12 09:00:00,8.0,316.83
2018-09-12 10:00:00,15.0,311.67
2018-09-12 11:00:00,27.0,313.0
2018-09-12 12:00:00,39.0,320.49
2018-09-12 13:00:00,48.0,318.1
2018-09-12 14:00:00,54.0,315.82
2018-09-12 15:00:00,58.0,316.695
2018-09-13 11:00:00,29.0,328.1
2018-09-13 12:00:00,42.0,325.3
2018-09-13 13:00:00,49.0,324.27
2018-09-13 14:00:00,55.0,320.95
2018-09-13 15:00:00,58.0,320.61
2018-09-14 09:00:00,8.0,325.055
2018-09-14 10:00:00,16.0,325.33
2018-09-14 11:00:00,27.0,324.05
2018-09-14 12:00:00,38.0,321.02
2018-09-14 13:00:00,45.0,325.33
2018-09-14 14:00:00,51.0,326.69
2018-09-14 15:00:00,53.0,325.05
2018-09-17 09:00:00,7.0,320.87
2018-09-17 10:00:00,12.0,318.06
2018-09-17 11:00:00,24.0,321.87
2018-09-17 12:00:00,36.0,325.67
2018-09-17 13:00:00,44.0,327.69
2018-09-17 14:00:00,51.0,324.48
2018-09-17 15:00:00,55.0,322.02
2018-09-18 09:00:00,8.0,324.23
2018-09-18 10:00:00,15.0,331.0
2018-09-18 11:00:00,26.0,330.06
2018-09-18 12:00:00,38.0,326.21
2018-09-18 13:00:00,45.0,324.56
2018-09-18 14:00:00,51.0,319.67
2018-09-18 15:00:00,56.0,314.87
2018-09-19 09:00:00,7.0,314.165
2018-09-19 10:00:00,13.0,315.33
2018-09-19 11:00:00,24.0,311.88
2018-09-19 12:00:00,32.0,312.57
2018-09-19 13:00:00,39.0,315.28
2018-09-19 14:00:00,44.0,315.505
2018-09-19 15:00:00,48.0,315.74
2018-09-20 09:00:00,7.0,320.07
2018-09-20 10:00:00,13.0,318.74
2018-09-20 11:00:00,22.0,321.96
2018-09-20 12:00:00,31.0,321.85
2018-09-20 13:00:00,37.0,324.13
2018-09-20 14:00:00,43.0,324.34
2018-09-20 15:00:00,47.0,323.05
2018-09-20 16:00:00,46.0,324.0
2018-09-24 09:00:00,7.0,316.71
2018-09-24 10:00:00,13.0,325.31
2018-09-24 11:00:00,24.0,326.11
2018-09-24 12:00:00,36.0,325.34
2018-09-24 13:00:00,43.0,328.83
2018-09-24 14:00:00,50.0,329.91
2018-09-24 15:00:00,53.0,331.65
2018-09-25 09:00:00,7.0,332.54
2018-09-25 10:00:00,14.0,324.45
2018-09-25 11:00:00,25.0,326.64
2018-09-25 12:00:00,37.0,322.45
2018-09-25 13:00:00,44.0,321.6
2018-09-25 14:00:00,51.0,319.06
2018-09-25 15:00:00,55.0,319.67
2018-09-26 09:00:00,8.0,322.6
2018-09-26 10:00:00,16.0,329.465
2018-09-26 11:00:00,28.0,332.389
2018-09-26 12:00:00,39.0,331.2
2018-09-26 13:00:00,47.0,332.785
2018-09-26 14:00:00,52.0,335.115
2018-09-26 15:00:00,56.0,330.61
2018-09-27 09:00:00,8.0,334.495
2018-09-27 10:00:00,16.0,341.73
2018-09-27 11:00:00,29.0,342.28
2018-09-27 12:00:00,42.0,342.115
2018-09-27 13:00:00,46.0,338.25
2018-09-27 14:00:00,53.0,339.11
2018-09-27 15:00:00,56.0,340.07
2018-09-28 09:00:00,9.0,338.13
2018-09-28 10:00:00,17.0,340.19
2018-09-28 11:00:00,28.0,340.52
2018-09-28 12:00:00,40.0,339.67
2018-09-28 13:00:00,47.0,339.4
2018-09-28 14:00:00,54.0,340.78
2018-09-28 15:00:00,55.0,340.55
2018-10-01 09:00:00,7.0,348.37
2018-10-01 10:00:00,14.0,343.23
2018-10-01 11:00:00,25.0,342.74
2018-10-01 12:00:00,37.0,337.49
2018-10-01 13:00:00,46.0,337.095
2018-10-01 14:00:00,52.0,334.735
2018-10-01 15:00:00,56.0,332.44
2018-10-02 09:00:00,8.0,339.19
2018-10-02 10:00:00,16.0,347.91
2018-10-02 11:00:00,29.0,349.17
2018-10-02 12:00:00,40.0,348.66
2018-10-02 13:00:00,46.0,350.1
2018-10-02 14:00:00,51.0,352.21
2018-10-02 15:00:00,55.0,354.49
2018-10-03 09:00:00,8.0,360.68
2018-10-03 10:00:00,16.0,355.8
2018-10-03 11:00:00,28.0,355.14
2018-10-03 12:00:00,39.0,354.96
2018-10-03 13:00:00,45.0,357.52
2018-10-03 14:00:00,51.0,354.99
2018-10-03 15:00:00,54.0,354.2
2018-10-04 09:00:00,8.0,344.405
2018-10-04 10:00:00,16.0,342.665
2018-10-04 11:00:00,27.0,343.23
2018-10-04 12:00:00,38.0,335.01
2018-10-04 13:00:00,45.0,334.54
2018-10-04 14:00:00,50.0,337.35
2018-10-04 15:00:00,53.0,339.4
2018-10-05 09:00:00,8.0,348.39
2018-10-05 10:00:00,16.0,344.53
2018-10-05 11:00:00,28.0,336.86
2018-10-05 12:00:00,38.0,335.83
2018-10-05 13:00:00,45.0,332.98
2018-10-05 14:00:00,51.0,337.99
2018-10-05 15:00:00,53.0,335.59
2018-10-08 09:00:00,7.0,344.16
2018-10-08 10:00:00,14.0,345.58
2018-10-08 11:00:00,27.0,336.22
2018-10-08 12:00:00,38.0,329.4
2018-10-08 13:00:00,47.0,329.41
2018-10-08 14:00:00,54.0,339.5
2018-10-08 15:00:00,58.0,339.32
2018-10-09 09:00:00,8.0,336.35
2018-10-09 10:00:00,15.0,338.58
2018-10-09 11:00:00,27.0,336.03
2018-10-09 12:00:00,38.0,336.36
2018-10-09 13:00:00,44.0,336.14
2018-10-09 14:00:00,50.0,337.85
2018-10-09 15:00:00,54.0,340.15
2018-10-10 09:00:00,9.0,326.22
2018-10-10 10:00:00,18.0,316.75
2018-10-10 11:00:00,31.0,318.28
2018-10-10 12:00:00,41.0,320.9
2018-10-10 13:00:00,49.0,322.16
2018-10-10 14:00:00,56.0,322.605
2018-10-10 15:00:00,59.0,318.85
2018-10-11 09:00:00,10.0,319.98
2018-10-11 10:00:00,17.0,309.83
2018-10-11 11:00:00,31.0,309.47
2018-10-11 12:00:00,41.0,310.23
2018-10-11 13:00:00,48.0,307.21
2018-10-11 14:00:00,54.0,298.97
2018-10-11 15:00:00,58.0,305.0
2018-10-12 09:00:00,9.0,307.11
2018-10-12 10:00:00,16.0,309.38
2018-10-12 11:00:00,27.0,303.315
2018-10-12 12:00:00,38.0,299.36
2018-10-12 13:00:00,47.0,300.16
2018-10-12 14:00:00,52.0,300.25
2018-10-12 15:00:00,55.0,303.45
2018-10-15 09:00:00,6.0,295.24
2018-10-15 10:00:00,10.0,293.66
2018-10-15 11:00:00,20.0,294.85
2018-10-15 12:00:00,31.0,296.8
2018-10-15 13:00:00,40.0,297.58
2018-10-15 14:00:00,46.0,296.0
2018-10-15 15:00:00,51.0,294.76
2018-10-16 09:00:00,8.0,300.22
2018-10-16 10:00:00,16.0,306.83
2018-10-16 11:00:00,26.0,302.94
2018-10-16 12:00:00,40.0,305.74
2018-10-16 13:00:00,48.0,305.695
2018-10-16 14:00:00,55.0,307.82
2018-10-16 15:00:00,59.0,308.27
2018-10-16 16:00:00,60.0,303.135
2018-10-17 09:00:00,8.0,310.685
2018-10-17 10:00:00,15.0,310.39
2018-10-17 11:00:00,27.0,312.53
2018-10-17 12:00:00,37.0,317.19
2018-10-17 13:00:00,45.0,317.69
2018-10-17 14:00:00,51.0,315.9
2018-10-17 15:00:00,55.0,313.31
2018-10-18 09:00:00,8.0,307.67
2018-10-18 10:00:00,17.0,307.26
2018-10-18 11:00:00,27.0,299.925
2018-10-18 12:00:00,39.0,303.21
2018-10-18 13:00:00,48.0,301.565
2018-10-18 14:00:00,54.0,301.27
2018-10-18 15:00:00,55.0,299.11
2018-10-19 09:00:00,8.0,310.26
2018-10-19 10:00:00,14.0,306.94
2018-10-19 11:00:00,25.0,303.11
2018-10-19 12:00:00,35.0,302.32
2018-10-19 13:00:00,44.0,301.43
2018-10-19 14:00:00,48.0,304.95
2018-10-19 15:00:00,51.0,301.87
2018-10-22 09:00:00,7.0,303.23
2018-10-22 10:00:00,13.0,314.1
2018-10-22 11:00:00,24.0,310.34
2018-10-22 12:00:00,35.0,310.515
2018-10-22 13:00:00,45.0,312.485
2018-10-22 14:00:00,51.0,315.76
2018-10-22 15:00:00,56.0,313.79
2018-10-23 09:00:00,8.0,300.13
2018-10-23 10:00:00,16.0,300.295
2018-10-23 11:00:00,29.0,301.67
2018-10-23 12:00:00,40.0,306.405
2018-10-23 13:00:00,45.0,303.2
2018-10-23 14:00:00,50.0,304.99
2018-10-23 15:00:00,54.0,306.74
2018-10-24 09:00:00,9.0,307.295
2018-10-24 10:00:00,17.0,301.28
2018-10-24 11:00:00,29.0,303.56
2018-10-24 12:00:00,40.0,303.62
2018-10-24 13:00:00,48.0,299.59
2018-10-24 14:00:00,56.0,298.58
2018-10-24 15:00:00,58.0,291.22
2018-10-25 09:00:00,8.0,295.99
2018-10-25 10:00:00,16.0,298.36
2018-10-25 11:00:00,29.0,297.83
2018-10-25 12:00:00,39.0,295.73
2018-10-25 13:00:00,46.0,299.5
2018-10-25 14:00:00,53.0,301.27
2018-10-25 15:00:00,56.0,297.61
2018-10-26 09:00:00,10.0,294.0
2018-10-26 10:00:00,16.0,288.51
2018-10-26 11:00:00,29.0,294.79
2018-10-26 12:00:00,41.0,301.57
2018-10-26 13:00:00,47.0,298.39
2018-10-26 14:00:00,54.0,294.87
2018-10-26 15:00:00,54.0,295.37
2018-10-29 09:00:00,9.0,293.605
2018-10-29 10:00:00,17.0,296.415
2018-10-29 11:00:00,29.0,296.06
2018-10-29 12:00:00,41.0,292.175
2018-10-29 13:00:00,47.0,294.97
2018-10-29 14:00:00,54.0,294.29
2018-10-29 15:00:00,58.0,288.92
2018-10-30 09:00:00,9.0,301.46
2018-10-30 10:00:00,16.0,303.535
2018-10-30 11:00:00,30.0,308.835
2018-10-30 12:00:00,42.0,308.78
2018-10-30 13:00:00,48.0,306.48
2018-10-30 14:00:00,53.0,310.39
2018-10-30 15:00:00,56.0,309.74
2018-10-31 09:00:00,10.0,321.0
2018-10-31 10:00:00,18.0,323.26
2018-10-31 11:00:00,30.0,325.69
2018-10-31 12:00:00,42.0,325.98
2018-10-31 13:00:00,48.0,327.07
2018-10-31 14:00:00,55.0,327.0
2018-10-31 15:00:00,57.0,324.93
2018-11-01 09:00:00,10.0,323.34
2018-11-01 10:00:00,17.0,328.26
2018-11-01 11:00:00,31.0,330.77
2018-11-01 12:00:00,42.0,331.64
2018-11-01 13:00:00,48.0,335.21
2018-11-01 14:00:00,54.0,339.545
2018-11-01 15:00:00,56.0,341.53
2018-11-01 16:00:00,59.0,331.52
2018-11-02 09:00:00,10.0,354.66
2018-11-02 10:00:00,18.0,356.045
2018-11-02 11:00:00,31.0,355.74
2018-11-02 12:00:00,42.0,349.64
2018-11-02 13:00:00,49.0,351.88
2018-11-02 14:00:00,55.0,350.51
2018-11-02 15:00:00,57.0,354.32
2018-11-05 09:00:00,9.0,353.56
2018-11-05 10:00:00,16.0,359.72
2018-11-05 11:00:00,28.0,355.75
2018-11-05 12:00:00,42.0,353.455
2018-11-05 13:00:00,50.0,354.575
2018-11-05 14:00:00,58.0,357.55
2018-11-05 15:00:00,58.0,357.8
2018-11-06 09:00:00,10.0,353.5
2018-11-06 10:00:00,19.0,349.62
2018-11-06 11:00:00,30.0,348.16
2018-11-06 12:00:00,44.0,341.66
2018-11-06 13:00:00,52.0,337.97
2018-11-06 14:00:00,58.0,337.755
2018-11-06 15:00:00,61.0,336.41
2018-11-07 09:00:00,8.0,334.66
2018-11-07 10:00:00,13.0,340.395
2018-11-07 11:00:00,23.0,344.0
2018-11-07 12:00:00,32.0,344.71
2018-11-07 13:00:00,48.0,346.38
2018-11-07 14:00:00,54.0,348.32
2018-11-07 15:00:00,60.0,349.62
2018-11-08 09:00:00,8.0,336.29
2018-11-08 10:00:00,14.0,330.29
2018-11-08 11:00:00,24.0,334.24
2018-11-08 12:00:00,32.0,330.96
2018-11-08 13:00:00,37.0,333.76
2018-11-08 14:00:00,41.0,332.02
2018-11-08 15:00:00,43.0,331.55
2018-11-09 09:00:00,8.0,324.44
2018-11-09 10:00:00,13.0,326.28
2018-11-09 11:00:00,23.0,325.1
2018-11-09 12:00:00,30.0,324.5
2018-11-09 13:00:00,36.0,320.94
2018-11-09 14:00:00,39.0,324.42
2018-11-09 15:00:00,42.0,325.91
2018-11-12 09:00:00,6.0,320.59
2018-11-12 10:00:00,11.0,321.795
2018-11-12 11:00:00,20.0,320.65
2018-11-12 12:00:00,29.0,322.41
2018-11-12 13:00:00,37.0,324.27
2018-11-12 14:00:00,42.0,323.12
2018-11-12 15:00:00,44.0,321.83
2018-11-13 09:00:00,6.0,326.33
2018-11-13 10:00:00,12.0,328.06
2018-11-13 11:00:00,22.0,328.03
2018-11-13 12:00:00,31.0,327.04
2018-11-13 13:00:00,36.0,325.93
2018-11-13 14:00:00,41.0,325.245
2018-11-13 15:00:00,43.0,327.8
2018-11-14 09:00:00,9.0,330.57
2018-11-14 10:00:00,16.0,334.99
2018-11-14 11:00:00,28.0,336.615
2018-11-14 12:00:00,38.0,335.45
2018-11-14 13:00:00,46.0,337.8
2018-11-14 14:00:00,52.0,336.53
2018-11-14 15:00:00,53.0,336.92
2018-11-15 09:00:00,9.0,339.9
2018-11-15 10:00:00,16.0,335.75
